1.038468434999999968e+00,-1.014135486911982298e-04,4.095140611752868241e-04,5.755829042755067348e-04,-4.139778912067413330e-01,-6.258192658424365229e-01,9.793050765991210938e+00
1.059108268999999991e+00,2.324304659850895405e-04,7.517705671489239823e-04,6.409470806829630244e-04,-4.027945399284362793e-01,-6.220266819000231928e-01,9.786220550537109375e+00
1.078863458999999914e+00,-6.912553362781181931e-05,-9.161884663626550544e-04,8.246464421972633492e-04,-4.130358099937438965e-01,-6.340435743331896967e-01,9.786911964416503906e+00
1.101117574000000099e+00,-1.583133125677704811e-04,3.864258760586380416e-04,-5.128536140546202660e-04,-4.103862643241882324e-01,-6.288960576057421870e-01,9.789443016052246094e+00
1.119562398000000014e+00,-9.094761917367577553e-04,4.903145018033683300e-04,1.020850686472840065e-04,-4.171252548694610596e-01,-6.305027604103076166e-01,9.778839111328125000e+00
1.139694806999999921e+00,-1.752177777234464884e-04,-4.355072742328048294e-04,-2.924164291471242363e-04,-4.082656800746917725e-01,-6.279888749122607416e-01,9.784313201904296875e+00
1.160917570000000065e+00,8.670040406286716461e-04,1.280935597606003284e-03,-3.540727775543929773e-04,-4.018523097038269043e-01,-6.302770376205432123e-01,9.783564567565917969e+00
1.194170737000000093e+00,4.663189465645700693e-04,4.888229887001215327e-04,-4.487678233999759501e-04,-4.113923609256744385e-01,-6.197706460952746577e-01,9.786611557006835938e+00
1.216177539000000030e+00,9.092245018109679222e-04,-1.092632301151753150e-04,-5.255686119198799133e-04,-4.087275564670562744e-01,-6.237047314643847651e-01,9.793007850646972656e+00
1.233917428000000038e+00,-2.745120036706794053e-05,-2.555916435085235400e-04,1.199397258460521698e-03,-4.081464111804962158e-01,-6.246474981307971186e-01,9.783068656921386719e+00
1.253715920000000095e+00,1.157895712822210044e-05,2.464935823809354955e-04,-2.625999331939966029e-04,-3.986485898494720459e-01,-6.274473667144763178e-01,9.792260169982910156e+00
1.273925733000000005e+00,8.949385664891451597e-05,-5.233991541899741780e-04,-1.005034078843891621e-03,-4.099575579166412354e-01,-6.326265335082995600e-01,9.786898612976074219e+00
