4.986529702299999656e+01,4.493156909942626953e+00
4.996643888999999916e+01,4.475622653961181641e+00
5.006784797200000270e+01,4.475721359252929688e+00
5.016965537400000130e+01,4.488994598388671875e+00
5.027155918100000065e+01,4.506938934326171875e+00
5.037238133200000334e+01,4.531805992126464844e+00
5.047409873000000147e+01,4.562150955200195312e+00
5.057536710400000146e+01,4.624431133270263672e+00
5.067641646700000280e+01,4.680917739868164062e+00
5.077811446300000142e+01,4.768644809722900391e+00
5.087955214600000176e+01,4.853737831115722656e+00
5.098037829799999798e+01,4.917365074157714844e+00
5.108206869400000016e+01,4.963956832885742188e+00
5.118448202799999791e+01,4.987999916076660156e+00
5.128546518699999979e+01,5.007143497467041016e+00
5.138769431099999707e+01,5.023862361907958984e+00
5.148951591400000183e+01,5.025907516479492188e+00
5.159112880600000040e+01,5.024984836578369141e+00
5.169220897099999945e+01,5.019475460052490234e+00
5.179423378399999933e+01,5.013186931610107422e+00
5.189559146300000236e+01,5.006461143493652344e+00
5.199670993000000152e+01,4.993316173553466797e+00
5.209769428900000321e+01,4.988965988159179688e+00
5.219903176700000103e+01,4.984442234039306641e+00
5.230032564199999712e+01,4.982625007629394531e+00
5.240141990800000116e+01,4.981940269470214844e+00
5.250266108000000287e+01,4.979565620422363281e+00
5.260399915800000059e+01,4.985615730285644531e+00
5.270502371999999980e+01,4.986773967742919922e+00
5.280634759699999847e+01,4.984273433685302734e+00
5.290813049799999845e+01,4.982447624206542969e+00
5.300917325999999719e+01,4.985468864440917969e+00
5.310987160500000215e+01,4.986176013946533203e+00
5.321146939599999826e+01,4.976412773132324219e+00
5.331309628900000064e+01,4.963931560516357422e+00
5.341397334300000210e+01,4.949769973754882812e+00
5.351608376099999731e+01,4.939368724822998047e+00
5.361735433500000170e+01,4.932370662689208984e+00
5.371858420699999925e+01,4.930692195892333984e+00
5.382000718999999833e+01,4.928442955017089844e+00
5.392127336400000104e+01,4.926251411437988281e+00
5.402213451699999780e+01,4.924384593963623047e+00
5.412341239100000223e+01,4.921315670013427734e+00
5.422535160000000332e+01,4.925697326660156250e+00
5.432629425799999723e+01,4.928538799285888672e+00
5.442813166199999841e+01,4.933408260345458984e+00
5.452922712699999863e+01,4.944630622863769531e+00
5.462987646900000271e+01,4.948177814483642578e+00
5.473117064400000231e+01,4.941220760345458984e+00
5.483276763599999981e+01,4.929157257080078125e+00
5.493465464199999815e+01,4.916834831237792969e+00
5.503716518099999888e+01,4.901682376861572266e+00
5.514070487299999712e+01,4.890149593353271484e+00
5.524132995600000129e+01,4.876965522766113281e+00
5.534203603899999990e+01,4.872622489929199219e+00
5.544289392900000024e+01,4.876484870910644531e+00
5.554403683400000347e+01,4.884082794189453125e+00
5.564525514200000345e+01,4.894795894622802734e+00
5.574651975399999770e+01,4.905071258544921875e+00
5.584767485900000139e+01,4.915198802947998047e+00
5.594885196599999944e+01,4.924155235290527344e+00
5.605029668600000292e+01,4.932664394378662109e+00
5.615097806699999694e+01,4.943446159362792969e+00
5.625286410999999731e+01,4.945045471191406250e+00
5.635359789400000352e+01,4.943965911865234375e+00
5.645478560099999754e+01,4.938237667083740234e+00
5.655610311499999909e+01,4.927448272705078125e+00
5.665747303199999862e+01,4.927420616149902344e+00
5.675938997600000135e+01,4.923130035400390625e+00
5.686081029500000028e+01,4.922260284423828125e+00
5.696248862800000268e+01,4.924772262573242188e+00
5.706328571499999924e+01,4.928494930267333984e+00
5.716498374799999738e+01,4.929503917694091797e+00
5.726608985099999671e+01,4.928261280059814453e+00
5.736838551499999994e+01,4.928142547607421875e+00
