2.865786297000000094e+00,5.242642387747764587e-02,2.524547651410102844e-02,1.588836908340454102e-01,-9.991990663234764369e-01,3.227796966143840068e-02,-2.062904829962783695e-02,-1.156977353157390316e-02,6.716219284990682797e-03,-6.876380511771355841e-03,2.256380859028845470e-02
2.902047513999999939e+00,5.291260406374931335e-02,2.122333273291587830e-02,1.535442471504211426e-01,-9.991995720856585717e-01,3.225972534438924927e-02,-2.062903249455964871e-02,-1.157238663618165471e-02,6.650920554311946439e-03,-7.753997416461889600e-03,2.098399048188321486e-02
2.934709049999999930e+00,5.327498540282249451e-02,1.832830160856246948e-02,1.497922539710998535e-01,-9.992002042883861845e-01,3.224739212284374879e-02,-2.062659324570207536e-02,-1.156442088181308843e-02,6.587593048039830021e-03,-8.461006242865609650e-03,1.975737149944540097e-02
2.966763856000000033e+00,5.408603698015213013e-02,1.739578880369663239e-02,1.438602060079574585e-01,-9.992005414631743854e-01,3.223757190714070936e-02,-2.061954418528863173e-02,-1.157242878303016594e-02,6.742075906337072384e-03,-8.242422900303691957e-03,1.793369558288976026e-02
3.003384690999999940e+00,5.528712272644042969e-02,1.818616129457950592e-02,1.360293030738830566e-01,-9.991996563793557051e-01,3.226551329206990559e-02,-2.062091593349875754e-02,-1.157061646854418320e-02,7.081377087205324369e-03,-7.329807346188481343e-03,1.558504848335767745e-02
3.036431147000000053e+00,5.640156194567680359e-02,1.892250776290893555e-02,1.288330852985382080e-01,-9.991991927640220261e-01,3.227391236872471925e-02,-2.062756328176233722e-02,-1.157571623721398608e-02,7.508827738439811939e-03,-6.539287800198502476e-03,1.337614915485156944e-02
3.068338246000000158e+00,5.744147673249244690e-02,1.961431093513965607e-02,1.224314495921134949e-01,-9.991983498270516906e-01,3.229698184138386080e-02,-2.063000318916441075e-02,-1.157765499224550250e-02,7.832987255749617253e-03,-5.759578168866632056e-03,1.158409887284876476e-02
3.104755071000000033e+00,5.934086814522743225e-02,1.975968293845653534e-02,1.144764646887779236e-01,-9.991971275684449205e-01,3.232344281825911408e-02,-2.064339732591227369e-02,-1.158511498443187855e-02,8.195979544208172388e-03,-5.311903027040202306e-03,8.953737120902810140e-03
3.137369104999999880e+00,6.106629222631454468e-02,1.953973434865474701e-02,1.083833128213882446e-01,-9.991967482468083750e-01,3.233289885884924053e-02,-2.064366667061603988e-02,-1.159063622158684921e-02,8.345809637833691286e-03,-5.009589276620173004e-03,6.991018139480892866e-03
3.169499814999999998e+00,6.263525038957595825e-02,1.934766024351119995e-02,1.028640419244766235e-01,-9.991964532188687409e-01,3.234474870872588309e-02,-2.063956657250933663e-02,-1.159480875958946063e-02,8.529100304096608534e-03,-4.784436316955506530e-03,5.267314587004631905e-03
