1.802363268899999937e+01,3.170609846711158815e-06,3.601491451263427843e-05,-2.001097947359085365e-05
1.808413726099999863e+01,3.225147351622581680e-06,3.636507987976074626e-05,-1.925595402717590772e-05
1.816530558499999870e+01,3.452442586421966695e-06,3.545251488685608414e-05,-2.039802968502045012e-05
1.822612207499999926e+01,1.745257526636123779e-06,3.324865102767944256e-05,-1.938640475273132813e-05
1.830688997700000087e+01,1.777905039489269438e-06,3.431024551391601615e-05,-2.086419761180878177e-05
1.836765556399999966e+01,1.535710226744413428e-06,3.649253249168396155e-05,-2.149516344070435023e-05
1.844898229700000059e+01,5.175625532865524440e-06,3.317738473415374672e-05,-2.124300599098205981e-05
1.850961077599999882e+01,3.473141416907310497e-06,3.511349856853485308e-05,-2.236920893192291562e-05
1.859061549100000121e+01,2.947322651743889148e-06,3.457492291927337879e-05,-1.869227290153503896e-05
1.865137857699999913e+01,2.141354605555534522e-06,3.499302566051483226e-05,-2.076000571250915811e-05
1.873218078100000028e+01,2.062538079917431032e-06,3.534770607948303420e-05,-2.278871536254883294e-05
1.879331568799999985e+01,3.555596247315407051e-06,3.533147573471069695e-05,-2.298870086669922166e-05
1.887447511199999894e+01,3.616999089717865326e-06,3.174108862876892200e-05,-2.361675649881363374e-05
1.893513949300000121e+01,1.009186916053295084e-06,3.357520699501037538e-05,-2.350001633167267328e-05
1.901597569899999840e+01,1.291300728917121876e-06,3.394688665866852061e-05,-2.664559185504913817e-05
1.907692549600000120e+01,2.922457456588745299e-06,3.187141716480255304e-05,-2.527670860290527857e-05
1.915841113700000164e+01,1.756080612540245219e-06,3.332275748252869110e-05,-2.614136338233948368e-05
1.921907441800000171e+01,6.764675490558147312e-07,3.130468726158141586e-05,-2.797814011573791963e-05
1.929995262599999961e+01,4.055407643318176116e-06,3.060790300369262693e-05,-2.325367033481598493e-05
1.936108123300000017e+01,2.467996440827846514e-06,3.454795777797699138e-05,-1.916423738002777580e-05
1.944271108299999895e+01,4.603463038802146996e-06,3.307715952396393248e-05,-2.329166680574417677e-05
1.950352917300000044e+01,8.935084333643317854e-08,3.542452752590179789e-05,-1.910289227962494359e-05
1.958436627800000096e+01,2.861248329281807122e-06,3.444138765335083032e-05,-1.868128478527069600e-05
1.964504525999999984e+01,2.539952471852302650e-06,3.491269052028656038e-05,-1.989291161298752260e-05
1.972626208699999850e+01,2.112690731883049270e-06,3.648097515106201420e-05,-1.863311827182770138e-05
1.981648991599999832e+01,3.565150499343872383e-06,3.654102683067321646e-05,-1.930335462093353771e-05
1.986782567699999902e+01,3.319107741117477684e-06,3.511958718299865552e-05,-2.089207768440246875e-05
1.992852886100000021e+01,2.621953003108501463e-06,3.776946961879730399e-05,-1.921436488628387981e-05
2.000959407899999931e+01,2.945661731064319665e-06,3.699957728385925443e-05,-1.607964485883713203e-05
2.005085637899999895e+01,3.903971984982490702e-06,3.712379336357117207e-05,-1.661599874496460231e-05
2.013147647199999923e+01,2.228772081434726952e-06,3.702585995197296551e-05,-1.816362738609314235e-05
